iron-valiant,clear-amulet,quark-drive,stellar,close-combat,spirit-break,wide-guard,protect,9gen
miraidon,life-orb,hadron-engine,grass,volt-switch,electro-drift,draco-meteor,protect,9gen
tornadus,rocky-helmet,prankster,steel,tailwind,rain-dance,bleakwind-storm,protect,5gen
urshifu,choice-scarf,unseen-fist,water,surging-strikes,aqua-jet,close-combat,uturn,8gen
incineroar,safety-goggles,intimidate,ghost,knock-off,parting-shot,willowisp,fake-out,7gen
raging-bolt,life-orb,protosynthesis,electric,thunderbolt,thunderclap,draco-meteor,protect,9gen
amoonguss,sitrus-berry,regenerator,fairy,spore,rage-powder,pollen-puff,protect,5gen
calyrex,clear-amulet,as-one-(glastrier),ground,glacial-lance,high-horsepower,trick-room,protect,8gen
pelipper,focus-sash,drizzle,stellar,hurricane,weather-ball,wide-guard,protect,3gen
incineroar,safety-goggles,intimidate,ghost,fake-out,willowisp,knock-off,parting-shot,7gen
rillaboom,assault-vest,grassy-surge,fire,uturn,wood-hammer,grassy-glide,fake-out,8gen
urshifu,mystic-water,unseen-fist,water,surging-strikes,close-combat,protect,taunt,8gen
tornadus,mental-herb,prankster,ghost,bleakwind-storm,taunt,rain-dance,tailwind,5gen
terapagos,covert-cloak,tera-shift,stellar,tera-starstorm,earth-power,calm-mind,protect,9gen
clefairy,eviolite,friend-guard,grass,follow-me,life-dew,helping-hand,protect,1gen
gholdengo,leftovers,good-as-gold,normal,make-it-rain,shadow-ball,nasty-plot,protect,9gen
amoonguss,rocky-helmet,regenerator,fire,protect,pollen-puff,rage-powder,spore,5gen
incineroar,safety-goggles,intimidate,ghost,taunt,fake-out,parting-shot,knock-off,7gen
urshifu,focus-sash,unseen-fist,dark,wicked-blow,sucker-punch,close-combat,detect,8gen
raging-bolt,assault-vest,protosynthesis,electric,thunderclap,volt-switch,electroweb,draco-meteor,9gen
calyrex,clear-amulet,as-one-(glastrier),water,protect,glacial-lance,trick-room,high-horsepower,8gen
gothitelle,sitrus-berry,shadow-tag,dark,foul-play,taunt,helping-hand,fake-out,5gen
ogerpon,wellspring-mask,water-absorb,water,ivy-cudgel,horn-leech,follow-me,spiky-shield,9gen
calyrex,choice-specs,as-one-(spectrier),ghost,astral-barrage,psyshock,pollen-puff,trick,8gen
talonflame,sharp-beak,gale-wings,flying,brave-bird,tailwind,feint,quick-guard,6gen
urshifu,focus-sash,unseen-fist,stellar,wicked-blow,sucker-punch,close-combat,detect,8gen
sylveon,fairy-feather,pixilate,fairy,hyper-voice,hyper-beam,quick-attack,detect,6gen
farigiraf,electric-seed,armor-tail,water,hyper-voice,foul-play,trick-room,helping-hand,9gen
iron-hands,assault-vest,quark-drive,water,fake-out,wild-charge,drain-punch,volt-switch,9gen
whimsicott,covert-cloak,prankster,fire,moonblast,encore,tailwind,protect,5gen
miraidon,life-orb,hadron-engine,electric,electro-drift,draco-meteor,volt-switch,protect,9gen
chi-yu,focus-sash,beads-of-ruin,fire,heat-wave,snarl,overheat,protect,9gen
ditto,choice-scarf,imposter,ghost,transform,,,,1gen
ursaluna,life-orb,mind’s-eye,normal,hyper-voice,earth-power,blood-moon,protect,8gen
farigiraf,electric-seed,armor-tail,fire,helping-hand,psychic-noise,trick-room,foul-play,9gen
whimsicott,focus-sash,prankster,ghost,moonblast,encore,protect,tailwind,5gen
volcarona,leftovers,flame-body,dragon,flamethrower,bug-buzz,quiver-dance,protect,5gen
iron-hands,assault-vest,quark-drive,water,fake-out,wild-charge,drain-punch,volt-switch,9gen
miraidon,choice-specs,hadron-engine,electric,electro-drift,draco-meteor,discharge,volt-switch,9gen
indeedee,safety-goggles,psychic-surge,water,psychic,follow-me,trick-room,helping-hand,8gen
okidogi,assault-vest,guard-dog,water,gunk-shot,drain-punch,knock-off,upper-hand,9gen
ogerpon,cornerstone-mask,sturdy,rock,ivy-cudgel,follow-me,power-whip,spiky-shield,9gen
ursaluna,life-orb,mind’s-eye,normal,blood-moon,hyper-voice,earth-power,protect,8gen
calyrex,clear-amulet,as-one-(glastrier),water,glacial-lance,high-horsepower,trick-room,protect,8gen
smeargle,focus-sash,moody,ghost,fake-out,follow-me,spore,wide-guard,2gen
rillaboom,assault-vest,grassy-surge,fire,grassy-glide,wood-hammer,uturn,fake-out,8gen
annihilape,choice-scarf,defiant,ghost,rage-fist,uturn,coaching,final-gambit,9gen
incineroar,safety-goggles,intimidate,water,willowisp,throat-chop,parting-shot,fake-out,7gen
sinistcha,sitrus-berry,hospitality,water,rage-powder,matcha-gotcha,life-dew,protect,9gen
terapagos,leftovers,tera-shift,stellar,tera-starstorm,calm-mind,protect,substitute,9gen
grimmsnarl,light-clay,prankster,ghost,light-screen,reflect,thunder-wave,spirit-break,8gen
kyogre,assault-vest,drizzle,grass,origin-pulse,water-spout,ice-beam,thunder,3gen
wo-chien,sitrus-berry,tablets-of-ruin,water,protect,snarl,foul-play,pollen-puff,9gen
incineroar,safety-goggles,intimidate,fairy,knock-off,fake-out,parting-shot,willowisp,7gen
farigiraf,throat-spray,armor-tail,fairy,hyper-voice,trick-room,protect,twin-beam,9gen
tornadus,covert-cloak,prankster,dark,bleakwind-storm,rain-dance,tailwind,protect,5gen
urshifu,choice-scarf,unseen-fist,water,uturn,surging-strikes,aqua-jet,close-combat,8gen
ogerpon,hearthflame-mask,mold-breaker,fire,ivy-cudgel,power-whip,follow-me,spiky-shield,9gen
farigiraf,electric-seed,armor-tail,poison,tera-blast,psychic-noise,calm-mind,trick-room,9gen
iron-hands,assault-vest,quark-drive,stellar,fake-out,close-combat,wild-charge,heavy-slam,9gen
miraidon,life-orb,hadron-engine,electric,electro-drift,draco-meteor,volt-switch,protect,9gen
ursaluna,flame-orb,guts,bug,facade,headlong-rush,swords-dance,protect,8gen
urshifu,choice-scarf,unseen-fist,ghost,surging-strikes,close-combat,tera-blast,uturn,8gen
raging-bolt,assault-vest,protosynthesis,electric,draco-meteor,thunderclap,volt-switch,electroweb,9gen
amoonguss,rocky-helmet,regenerator,water,pollen-puff,spore,rage-powder,protect,5gen
pelipper,focus-sash,drizzle,ghost,hurricane,weather-ball,helping-hand,wide-guard,3gen
calyrex,clear-amulet,as-one-(glastrier),grass,glacial-lance,high-horsepower,trick-room,protect,8gen
incineroar,safety-goggles,intimidate,ghost,knock-off,fake-out,parting-shot,willowisp,7gen
urshifu,choice-scarf,unseen-fist,ghost,close-combat,surging-strikes,uturn,coaching,8gen
amoonguss,covert-cloak,regenerator,dark,protect,rage-powder,pollen-puff,spore,5gen
landorus,choice-scarf,sheer-force,ground,earth-power,sandsear-storm,sludge-bomb,uturn,5gen
archaludon,assault-vest,stamina,fairy,electro-shot,snarl,flash-cannon,body-press,9gen
kyogre,leftovers,drizzle,grass,protect,origin-pulse,ice-beam,calm-mind,3gen
grimmsnarl,light-clay,prankster,ghost,reflect,light-screen,taunt,foul-play,8gen
incineroar,safety-goggles,intimidate,ghost,fake-out,willowisp,knock-off,parting-shot,7gen
urshifu,choice-scarf,unseen-fist,ghost,surging-strikes,close-combat,uturn,aqua-jet,8gen
grimmsnarl,light-clay,prankster,grass,spirit-break,thunder-wave,reflect,light-screen,8gen
kyogre,assault-vest,drizzle,grass,water-spout,origin-pulse,ice-beam,thunder,3gen
wo-chien,leftovers,tablets-of-ruin,poison,leech-seed,ruination,pollen-puff,protect,9gen
incineroar,safety-goggles,intimidate,ghost,fake-out,knock-off,willowisp,parting-shot,7gen
iron-jugulis,booster-energy,quark-drive,water,hurricane,snarl,tailwind,protect,9gen
gothitelle,covert-cloak,shadow-tag,dark,foul-play,taunt,fake-out,helping-hand,5gen
flutter-mane,choice-specs,protosynthesis,fairy,moonblast,dazzling-gleam,shadow-ball,icy-wind,9gen
raging-bolt,assault-vest,protosynthesis,electric,thunderclap,dragon-pulse,volt-switch,electroweb,9gen
koraidon,clear-amulet,orichalcum-pulse,fire,collision-course,flare-blitz,flame-charge,protect,9gen
whimsicott,focus-sash,prankster,ghost,moonblast,tailwind,encore,protect,5gen
chi-yu,choice-scarf,beads-of-ruin,ground,heat-wave,dark-pulse,tera-blast,overheat,9gen
electabuzz,eviolite,vital-spirit,ghost,follow-me,feint,taunt,volt-switch,1gen
farigiraf,mental-herb,armor-tail,ground,trick-room,helping-hand,tera-blast,psychic-noise,9gen
calyrex,clear-amulet,as-one-(glastrier),fire,glacial-lance,close-combat,trick-room,protect,8gen
smeargle,focus-sash,own-tempo,grass,follow-me,fake-out,decorate,spore,2gen
annihilape,choice-scarf,defiant,grass,shadow-claw,close-combat,final-gambit,coaching,9gen
ursaluna,life-orb,mind’s-eye,normal,blood-moon,earth-power,protect,hyper-voice,8gen
latios,life-orb,levitate,steel,draco-meteor,luster-purge,icy-wind,protect,3gen
chien-pao,focus-sash,sword-of-ruin,ghost,icicle-crash,lash-out,sucker-punch,protect,9gen
rillaboom,miracle-seed,grassy-surge,grass,wood-hammer,grassy-glide,fake-out,protect,8gen
pelipper,rocky-helmet,drizzle,grass,weather-ball,hurricane,wide-guard,protect,3gen
zamazenta,rusted-shield,dauntless-shield,grass,body-press,heavy-slam,wide-guard,protect,8gen
urshifu,choice-scarf,unseen-fist,ghost,surging-strikes,close-combat,uturn,aqua-jet,8gen
landorus,life-orb,sheer-force,steel,earth-power,sludge-bomb,sandsear-storm,protect,5gen
iron-hands,assault-vest,quark-drive,water,wild-charge,drain-punch,heavy-slam,fake-out,9gen
farigiraf,electric-seed,armor-tail,ground,twin-beam,foul-play,trick-room,helping-hand,9gen
miraidon,choice-specs,hadron-engine,electric,electro-drift,volt-switch,discharge,draco-meteor,9gen
grimmsnarl,light-clay,prankster,ground,spirit-break,light-screen,reflect,thunder-wave,8gen
iron-bundle,focus-sash,quark-drive,ghost,freezedry,icy-wind,encore,protect,9gen
farigiraf,electric-seed,armor-tail,ground,helping-hand,tera-blast,trick-room,foul-play,9gen
tornadus,focus-sash,prankster,ground,bleakwind-storm,tailwind,taunt,protect,5gen
ursaluna,life-orb,mind’s-eye,normal,blood-moon,earth-power,hyper-voice,protect,8gen
chi-yu,choice-scarf,beads-of-ruin,ground,heat-wave,overheat,tera-blast,snarl,9gen
iron-hands,clear-amulet,quark-drive,fire,ice-punch,close-combat,fake-out,wild-charge,9gen
miraidon,choice-specs,hadron-engine,electric,draco-meteor,discharge,electro-drift,volt-switch,9gen
koraidon,clear-amulet,orichalcum-pulse,fire,flare-blitz,collision-course,protect,flame-charge,9gen
flutter-mane,choice-specs,protosynthesis,fairy,dazzling-gleam,shadow-ball,moonblast,icy-wind,9gen
chien-pao,focus-sash,sword-of-ruin,ghost,icicle-crash,taunt,sucker-punch,protect,9gen
raging-bolt,life-orb,protosynthesis,grass,thunderbolt,draco-meteor,thunderclap,protect,9gen
entei,assault-vest,inner-focus,normal,extreme-speed,sacred-fire,snarl,flare-blitz,2gen
chi-yu,choice-scarf,beads-of-ruin,ghost,dark-pulse,overheat,heat-wave,snarl,9gen
scream-tail,booster-energy,protosynthesis,grass,protect,dazzling-gleam,disable,encore,9gen
urshifu,choice-scarf,unseen-fist,water,aqua-jet,close-combat,surging-strikes,uturn,8gen
volcarona,covert-cloak,flame-body,water,flamethrower,struggle-bug,willowisp,rage-powder,5gen
rillaboom,assault-vest,grassy-surge,fire,grassy-glide,uturn,wood-hammer,fake-out,8gen
terapagos,leftovers,tera-shift,stellar,tera-starstorm,flamethrower,calm-mind,protect,9gen
incineroar,safety-goggles,intimidate,ghost,fake-out,parting-shot,knock-off,taunt,7gen
terapagos,leftovers,tera-shift,stellar,tera-starstorm,earth-power,calm-mind,protect,9gen
rillaboom,assault-vest,grassy-surge,fire,wood-hammer,grassy-glide,uturn,fake-out,8gen
urshifu,choice-scarf,unseen-fist,water,surging-strikes,close-combat,aqua-jet,uturn,8gen
flutter-mane,focus-sash,protosynthesis,fairy,moonblast,shadow-ball,icy-wind,taunt,9gen
incineroar,safety-goggles,intimidate,ghost,knock-off,fake-out,willowisp,parting-shot,7gen
amoonguss,rocky-helmet,regenerator,water,pollen-puff,spore,rage-powder,protect,5gen
tornadus,covert-cloak,prankster,dark,protect,tailwind,scary-face,bleakwind-storm,5gen
amoonguss,rocky-helmet,regenerator,fairy,rage-powder,spore,pollen-puff,protect,5gen
terapagos,choice-specs,tera-shift,stellar,tera-starstorm,dark-pulse,earth-power,hyper-beam,9gen
chi-yu,focus-sash,beads-of-ruin,ghost,heat-wave,protect,dark-pulse,overheat,9gen
flutter-mane,booster-energy,protosynthesis,fairy,protect,moonblast,thunder-wave,icy-wind,9gen
iron-hands,assault-vest,quark-drive,grass,fake-out,drain-punch,wild-charge,heavy-slam,9gen
urshifu,choice-scarf,unseen-fist,ghost,surging-strikes,close-combat,uturn,aqua-jet,8gen
rillaboom,miracle-seed,grassy-surge,grass,wood-hammer,grassy-glide,fake-out,protect,8gen
pelipper,rocky-helmet,drizzle,grass,weather-ball,hurricane,wide-guard,protect,3gen
chien-pao,focus-sash,sword-of-ruin,ghost,icicle-crash,throat-chop,sucker-punch,protect,9gen
zamazenta,rusted-shield,dauntless-shield,grass,body-press,heavy-slam,wide-guard,protect,8gen
thundurus,covert-cloak,prankster,dark,thunderbolt,eerie-impulse,taunt,thunder-wave,5gen
landorus,life-orb,sheer-force,fairy,protect,earth-power,sludge-bomb,sandsear-storm,5gen
urshifu,choice-scarf,unseen-fist,ghost,surging-strikes,coaching,close-combat,uturn,8gen
amoonguss,covert-cloak,regenerator,dark,spore,clear-smog,rage-powder,pollen-puff,5gen
raging-bolt,assault-vest,protosynthesis,electric,electroweb,volt-switch,thunderclap,draco-meteor,9gen
pelipper,focus-sash,drizzle,ghost,hurricane,weather-ball,wide-guard,helping-hand,3gen
calyrex,clear-amulet,as-one-(glastrier),fire,glacial-lance,trick-room,high-horsepower,protect,8gen
terapagos,covert-cloak,tera-shift,stellar,tera-starstorm,earth-power,calm-mind,protect,9gen
gholdengo,metal-coat,good-as-gold,fairy,make-it-rain,shadow-ball,nasty-plot,protect,9gen
ogerpon,wellspring-mask,water-absorb,water,ivy-cudgel,horn-leech,follow-me,spiky-shield,9gen
whimsicott,focus-sash,prankster,ghost,moonblast,tailwind,encore,protect,5gen
iron-hands,assault-vest,quark-drive,grass,drain-punch,wild-charge,heavy-slam,fake-out,9gen
incineroar,safety-goggles,intimidate,ghost,flare-blitz,knock-off,parting-shot,fake-out,7gen
koraidon,clear-amulet,orichalcum-pulse,fire,collision-course,flare-blitz,flame-charge,protect,9gen
ogerpon,cornerstone-mask,sturdy,rock,power-whip,ivy-cudgel,follow-me,spiky-shield,9gen
raging-bolt,assault-vest,protosynthesis,electric,thunderclap,draco-meteor,electroweb,volt-switch,9gen
incineroar,safety-goggles,intimidate,ghost,willowisp,knock-off,parting-shot,fake-out,7gen
flutter-mane,focus-sash,protosynthesis,fairy,moonblast,icy-wind,taunt,protect,9gen
gholdengo,leftovers,good-as-gold,normal,make-it-rain,shadow-ball,nasty-plot,protect,9gen
urshifu,choice-scarf,unseen-fist,grass,uturn,aqua-jet,close-combat,surging-strikes,8gen
chien-pao,focus-sash,sword-of-ruin,stellar,protect,sucker-punch,sacred-sword,ice-spinner,9gen
archaludon,assault-vest,stamina,fairy,electro-shot,draco-meteor,body-press,flash-cannon,9gen
kyogre,mystic-water,drizzle,grass,protect,origin-pulse,ice-beam,water-spout,3gen
tornadus,covert-cloak,prankster,steel,taunt,tailwind,rain-dance,bleakwind-storm,5gen
amoonguss,rocky-helmet,regenerator,fairy,protect,rage-powder,pollen-puff,spore,5gen
ditto,focus-sash,imposter,ghost,transform,,,,1gen
urshifu,choice-scarf,unseen-fist,water,surging-strikes,close-combat,uturn,coaching,8gen
calyrex,clear-amulet,as-one-(glastrier),normal,glacial-lance,swords-dance,protect,high-horsepower,8gen
indeedee,psychic-seed,psychic-surge,water,follow-me,psychic,helping-hand,trick-room,8gen
raging-bolt,booster-energy,protosynthesis,electric,thunderclap,draco-meteor,thunderbolt,protect,9gen
tornadus,covert-cloak,prankster,steel,bleakwind-storm,rain-dance,tailwind,taunt,5gen
ditto,choice-scarf,imposter,ghost,transform,,,,1gen
urshifu,focus-sash,unseen-fist,dark,wicked-blow,close-combat,sucker-punch,detect,8gen
iron-hands,assault-vest,quark-drive,water,fake-out,drain-punch,wild-charge,volt-switch,9gen
amoonguss,covert-cloak,regenerator,fairy,pollen-puff,rage-powder,protect,spore,5gen
calyrex,clear-amulet,as-one-(glastrier),fire,trick-room,glacial-lance,high-horsepower,protect,8gen
incineroar,safety-goggles,intimidate,ghost,fake-out,knock-off,taunt,parting-shot,7gen
gyarados,sitrus-berry,intimidate,flying,waterfall,tera-blast,dragon-dance,protect,1gen
miraidon,choice-specs,hadron-engine,electric,electro-drift,volt-switch,draco-meteor,discharge,9gen
farigiraf,life-orb,armor-tail,ground,psychic-noise,hyper-voice,trick-room,protect,9gen
chi-yu,choice-scarf,beads-of-ruin,ground,flamethrower,dark-pulse,tera-blast,snarl,9gen
whimsicott,focus-sash,prankster,ghost,moonblast,tailwind,encore,protect,5gen
iron-hands,assault-vest,quark-drive,water,fake-out,wild-charge,drain-punch,heavy-slam,9gen
tornadus,covert-cloak,prankster,dark,bleakwind-storm,protect,tailwind,scary-face,5gen
urshifu,safety-goggles,unseen-fist,water,surging-strikes,detect,taunt,close-combat,8gen
raging-bolt,assault-vest,protosynthesis,grass,thunderclap,thunderbolt,draco-meteor,electroweb,9gen
chi-yu,choice-scarf,beads-of-ruin,ground,heat-wave,tera-blast,dark-pulse,overheat,9gen
smeargle,focus-sash,moody,ghost,spore,wide-guard,fake-out,follow-me,2gen
terapagos,choice-specs,tera-shift,stellar,hyper-beam,earth-power,tera-starstorm,ice-beam,9gen
whimsicott,focus-sash,prankster,ghost,moonblast,tailwind,encore,protect,5gen
farigiraf,electric-seed,armor-tail,ground,psychic-noise,helping-hand,trick-room,protect,9gen
miraidon,choice-specs,hadron-engine,electric,volt-switch,electro-drift,draco-meteor,discharge,9gen
volcarona,leftovers,flame-body,dragon,heat-wave,bug-buzz,quiver-dance,protect,5gen
iron-hands,assault-vest,quark-drive,water,drain-punch,fake-out,wild-charge,volt-switch,9gen
ursaluna,life-orb,mind’s-eye,normal,hyper-voice,blood-moon,earth-power,protect,8gen
koraidon,clear-amulet,orichalcum-pulse,fire,collision-course,flare-blitz,flame-charge,protect,9gen
smeargle,focus-sash,moody,ground,spore,follow-me,wide-guard,fake-out,2gen
raging-bolt,assault-vest,protosynthesis,electric,dragon-pulse,thunderclap,weather-ball,volt-switch,9gen
tornadus,covert-cloak,prankster,dark,bleakwind-storm,tailwind,taunt,protect,5gen
gholdengo,metal-coat,good-as-gold,steel,make-it-rain,shadow-ball,nasty-plot,protect,9gen
flutter-mane,fairy-feather,protosynthesis,fairy,moonblast,dazzling-gleam,shadow-ball,protect,9gen
pelipper,rocky-helmet,drizzle,grass,weather-ball,hurricane,wide-guard,protect,3gen
incineroar,safety-goggles,intimidate,ghost,fake-out,knock-off,taunt,parting-shot,7gen
grimmsnarl,light-clay,prankster,ghost,spirit-break,reflect,light-screen,thunder-wave,8gen
lunala,leftovers,shadow-shield,fairy,moongeist-beam,moonblast,calm-mind,protect,7gen
rillaboom,assault-vest,grassy-surge,fire,fake-out,grassy-glide,wood-hammer,uturn,8gen
urshifu,choice-scarf,unseen-fist,ghost,surging-strikes,close-combat,aqua-jet,uturn,8gen
chi-yu,focus-sash,beads-of-ruin,ghost,overheat,dark-pulse,heat-wave,protect,9gen
urshifu,mystic-water,unseen-fist,water,taunt,surging-strikes,close-combat,detect,8gen
iron-hands,assault-vest,quark-drive,fire,fake-out,drain-punch,wild-charge,heavy-slam,9gen
terapagos,choice-specs,tera-shift,stellar,tera-starstorm,dark-pulse,earth-power,tri-attack,9gen
flutter-mane,booster-energy,protosynthesis,fairy,protect,shadow-ball,moonblast,icy-wind,9gen
grimmsnarl,light-clay,prankster,ghost,thunder-wave,foul-play,reflect,light-screen,8gen
chi-yu,choice-specs,beads-of-ruin,ghost,heat-wave,dark-pulse,overheat,flamethrower,9gen
grimmsnarl,light-clay,prankster,fire,spirit-break,thunder-wave,light-screen,reflect,8gen
miraidon,life-orb,hadron-engine,electric,electro-drift,draco-meteor,volt-switch,protect,9gen
iron-hands,assault-vest,quark-drive,water,drain-punch,wild-charge,fake-out,ice-punch,9gen
farigiraf,electric-seed,armor-tail,water,psychic,foul-play,helping-hand,trick-room,9gen
iron-bundle,focus-sash,quark-drive,ghost,freezedry,icy-wind,encore,protect,9gen
gholdengo,leftovers,good-as-gold,water,protect,make-it-rain,shadow-ball,nasty-plot,9gen
rillaboom,miracle-seed,grassy-surge,fire,wood-hammer,uturn,grassy-glide,fake-out,8gen
incineroar,safety-goggles,intimidate,ghost,knock-off,willowisp,parting-shot,fake-out,7gen
amoonguss,rocky-helmet,regenerator,fairy,protect,pollen-puff,spore,rage-powder,5gen
kyogre,assault-vest,drizzle,grass,origin-pulse,ice-beam,water-spout,thunder,3gen
thundurus,covert-cloak,prankster,dark,wildbolt-storm,eerie-impulse,taunt,thunder-wave,5gen
gholdengo,rocky-helmet,good-as-gold,normal,make-it-rain,shadow-ball,nasty-plot,protect,9gen
ogerpon,cornerstone-mask,sturdy,rock,ivy-cudgel,power-whip,follow-me,spiky-shield,9gen
chien-pao,focus-sash,sword-of-ruin,ghost,protect,ice-spinner,lash-out,sucker-punch,9gen
zamazenta,rusted-shield,dauntless-shield,grass,heavy-slam,body-press,wide-guard,protect,8gen
raging-bolt,assault-vest,protosynthesis,electric,thunderbolt,thunderclap,draco-meteor,electroweb,9gen
whimsicott,covert-cloak,prankster,water,light-screen,moonblast,encore,tailwind,5gen
ursaluna,life-orb,mind’s-eye,normal,blood-moon,hyper-voice,earth-power,protect,8gen
iron-hands,assault-vest,quark-drive,water,drain-punch,wild-charge,volt-switch,fake-out,9gen
miraidon,choice-specs,hadron-engine,electric,electro-drift,volt-switch,discharge,dragon-pulse,9gen
farigiraf,electric-seed,armor-tail,fire,helping-hand,trick-room,psychic-noise,foul-play,9gen
volcarona,leftovers,flame-body,dragon,flamethrower,bug-buzz,quiver-dance,protect,5gen
whimsicott,focus-sash,prankster,ghost,moonblast,tailwind,encore,protect,5gen
pelipper,focus-sash,drizzle,ghost,hurricane,weather-ball,wide-guard,helping-hand,3gen
raging-bolt,booster-energy,protosynthesis,electric,thunderbolt,draco-meteor,thunderclap,protect,9gen
incineroar,safety-goggles,intimidate,water,knock-off,fake-out,taunt,parting-shot,7gen
urshifu,choice-scarf,unseen-fist,ghost,surging-strikes,close-combat,coaching,uturn,8gen
calyrex,clear-amulet,as-one-(glastrier),fire,glacial-lance,high-horsepower,trick-room,protect,8gen
amoonguss,mental-herb,regenerator,fairy,pollen-puff,spore,rage-powder,protect,5gen
incineroar,safety-goggles,intimidate,ghost,fake-out,knock-off,taunt,parting-shot,7gen
chien-pao,focus-sash,sword-of-ruin,stellar,icicle-crash,sucker-punch,throat-chop,protect,9gen
raging-bolt,assault-vest,protosynthesis,fairy,electroweb,draco-meteor,thunderclap,snarl,9gen
zamazenta,rusted-shield,dauntless-shield,ghost,body-press,heavy-slam,iron-defense,protect,8gen
rillaboom,clear-amulet,grassy-surge,grass,fake-out,wood-hammer,grassy-glide,uturn,8gen
pelipper,covert-cloak,drizzle,dark,weather-ball,hurricane,tailwind,wide-guard,3gen
terrakion,covert-cloak,justified,grass,protect,upper-hand,sacred-sword,rock-slide,5gen
clefairy,eviolite,friend-guard,ground,protect,follow-me,after-you,helping-hand,1gen
pawmot,focus-sash,volt-absorb,fairy,protect,revival-blessing,close-combat,double-shock,9gen
calyrex,choice-specs,as-one-(spectrier),normal,pollen-puff,shadow-ball,expanding-force,astral-barrage,8gen
indeedee,rocky-helmet,psychic-surge,water,draining-kiss,follow-me,imprison,trick-room,8gen
whimsicott,king's-rock,prankster,ghost,tailwind,fling,beat-up,moonblast,5gen
pelipper,focus-sash,drizzle,ghost,weather-ball,hurricane,wide-guard,tailwind,3gen
calyrex,clear-amulet,as-one-(glastrier),ground,glacial-lance,high-horsepower,protect,trick-room,8gen
incineroar,safety-goggles,intimidate,water,parting-shot,knock-off,fake-out,helping-hand,7gen
raging-bolt,assault-vest,protosynthesis,electric,thunderbolt,draco-meteor,electroweb,thunderclap,9gen
amoonguss,rocky-helmet,regenerator,fairy,pollen-puff,spore,protect,rage-powder,5gen
urshifu,choice-scarf,unseen-fist,ghost,surging-strikes,close-combat,coaching,uturn,8gen
magmar,eviolite,flame-body,ghost,follow-me,acid-spray,protect,overheat,1gen
sableye,focus-sash,prankster,normal,willowisp,reflect,fake-out,encore,3gen
thundurus,safety-goggles,prankster,dark,thunder-wave,eerie-impulse,thunderbolt,electric-terrain,5gen
comfey,mental-herb,triage,fairy,helping-hand,draining-kiss,floral-healing,endure,7gen
terapagos,covert-cloak,tera-shift,stellar,calm-mind,thunderbolt,protect,tera-starstorm,9gen
rillaboom,assault-vest,grassy-surge,ground,grassy-glide,wood-hammer,high-horsepower,fake-out,8gen
miraidon,choice-specs,hadron-engine,electric,electro-drift,discharge,volt-switch,dragon-pulse,9gen
volcarona,leftovers,flame-body,grass,flamethrower,bug-buzz,quiver-dance,protect,5gen
farigiraf,electric-seed,armor-tail,fire,psychic-noise,foul-play,helping-hand,trick-room,9gen
whimsicott,focus-sash,prankster,ghost,moonblast,tailwind,encore,protect,5gen
ursaluna,life-orb,mind’s-eye,normal,hyper-voice,blood-moon,earth-power,protect,8gen
iron-hands,assault-vest,quark-drive,water,drain-punch,wild-charge,fake-out,volt-switch,9gen
rillaboom,assault-vest,grassy-surge,fire,wood-hammer,grassy-glide,fake-out,uturn,8gen
tornadus,rocky-helmet,prankster,dark,bleakwind-storm,sunny-day,protect,tailwind,5gen
calyrex,covert-cloak,as-one-(spectrier),fairy,astral-barrage,draining-kiss,protect,nasty-plot,8gen
clefairy,eviolite,friend-guard,grass,sing,follow-me,protect,helping-hand,1gen
chi-yu,safety-goggles,beads-of-ruin,water,heat-wave,dark-pulse,protect,taunt,9gen
mienshao,focus-sash,inner-focus,fighting,close-combat,feint,fake-out,wide-guard,5gen
rillaboom,assault-vest,grassy-surge,fire,grassy-glide,wood-hammer,high-horsepower,fake-out,8gen
tornadus,focus-sash,prankster,dark,bleakwind-storm,sunny-day,tailwind,protect,5gen
koraidon,clear-amulet,orichalcum-pulse,fire,collision-course,flare-blitz,flame-charge,protect,9gen
walking-wake,life-orb,protosynthesis,water,hydro-steam,draco-meteor,flamethrower,protect,9gen
gholdengo,metal-coat,good-as-gold,normal,make-it-rain,shadow-ball,nasty-plot,protect,9gen
incineroar,safety-goggles,intimidate,ghost,fake-out,willowisp,knock-off,parting-shot,7gen
smeargle,focus-sash,moody,grass,decorate,fake-out,spore,follow-me,2gen
annihilape,choice-scarf,defiant,grass,final-gambit,close-combat,coaching,shadow-claw,9gen
calyrex,clear-amulet,as-one-(glastrier),fire,protect,trick-room,glacial-lance,high-horsepower,8gen
ursaluna,life-orb,mind’s-eye,ghost,protect,blood-moon,earth-power,hyper-voice,8gen
farigiraf,sitrus-berry,armor-tail,ground,hyper-voice,psychic-noise,helping-hand,trick-room,9gen
raging-bolt,assault-vest,protosynthesis,electric,draco-meteor,thunderclap,thunderbolt,electroweb,9gen
primarina,leftovers,liquid-voice,fire,moonblast,hyper-voice,calm-mind,protect,7gen
incineroar,safety-goggles,intimidate,water,flare-blitz,knock-off,parting-shot,fake-out,7gen
grimmsnarl,light-clay,prankster,poison,spirit-break,misty-terrain,light-screen,reflect,8gen
sinistcha,sitrus-berry,hospitality,normal,matcha-gotcha,shadow-ball,trick-room,protect,9gen
zamazenta,rusted-shield,dauntless-shield,grass,body-press,heavy-slam,iron-defense,protect,8gen
ting-lu,assault-vest,vessel-of-ruin,fairy,stomping-tantrum,throat-chop,ruination,snarl,9gen
